Burghardt_ID,street_address,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Species ID Notes,Basal Sprouts,Root Girdling,Overhead Conflicts,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Flatids,Whitefly,Twig/branch Galls,Leaf Galls,SLF,Caterpillars,Natural Enemies,Ants,Pruning,Vehicle Damage,dog_poop,trash,spider_mite,foreign_embedded,survey_notes,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day,Side,Watering,Fencing,buffer_15m_temp_C
124894,"711 N PATTERSON PARK AVE, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.2,10,NA,Good,2869,C,C,36.7633035554079,Backup,C1,10,3,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Building,19.5,7.1,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,None,Trace,None,Trace,None,None,None,None,Trace,Trace,Improper (minor/branches),NA,Absent,Present,None,Absent,"fly bag, bird nest, removed twine",0.613,0.149,0.238,44.3125,32.38,28.21,-4.17,0.24,44.495,6/5/2025 11:18,11.31055556,NA,NA,NA,36.9631184169224
124904,"2329 MILLIMAN ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,1.9,10,NA,Good,2869,C,C,36.7633035554079,Backup,C1,14,4,45813,MS SM KTB,Sidewalk Cutout,Mixed Use,Lawn,Alive,freeman maple,Absent,0 (none),None,12,3.8,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,Moderate,Trace,Trace,None,None,None,None,Moderate,None,Moderate,None,Healed,Mower (near ground),Absent,Present,None,Absent,moderate cicadellid,0.495,0.323,0.182,44.58496,31.88,30.29,-1.59,0.05,36.796,6/5/2025 10:54,10.90527778,NA,NA,NA,37.478568485805
109557,"101 S ELLWOOD AVE, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,2.7,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,12,6,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Improperly mulched,Alive,ok,Absent,0 (none),None,19.3,7,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,None,None,None,None,Trace,Healed,Car (off ground),Absent,Present,None,Present,"hard to see leaves, locust plant bug",0.642,0.066,0.292,58.56738,25.37,23.53,-1.84,0.02,44.302,6/5/2025 9:38,9.634166667,NA,NA,NA,35.8542180742536
109593,"23 N ELLWOOD AVE, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,3.5,13,NA,Good,2869,C,C,36.7633035554079,Focal,C1,7,5,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Other,Alive,ok,Absent,0 (none),Building,23.4,7.1,54,(1) 0-1%,3 (26-50%),1 (0-1%),NA,3 (moderately unhealthy),None,Honeydew/sooty mold,None,None,Substantive,None,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"ground rocks, clorosis, bird nest, candles hanging in tree, trace cicadellid,  trace red mites",0.56,0.207,0.233,51.13672,28.68,29.05,0.37,0.05,20.472,6/5/2025 10:10,10.1675,NA,NA,NA,36.1985277448382
118572,"613 N LUZERNE AVE, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,2.7,9,NA,Good,2869,C,C,36.7633035554079,Backup,C1,8,5,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,63% caroliniana,Present,0 (none),Other,7.6,4.5,43,(5) 2-5%,1 (0-1%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,Moderate,None,None,None,None,None,None,None,Trace,None,Healed,Car (off ground),Absent,Present,None,Present,"lightpole overhead, removed wire",0.528,0.221,0.25,46.0166,32.19,33.07,0.88,0.02,40.252,6/5/2025 11:37,11.62527778,NA,NA,NA,37.3180643717448
109819,"3007 E BALTIMORE ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.3,15,NA,Good,2869,C,C,36.7633035554079,Focal,C1,8,5,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Improperly mulched,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9224869864328
110651,"164 N CURLEY ST, Baltimore, MD",Well/Pit,Celtis occidentalis,"hackberry, common",1,4.6,15,NA,Good,2869,C,C,36.7633035554079,Focal,C1,5,3,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,1 (<40%),Building,25.9,6.65,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,Trace,None,None,None,None,Substantive,Trace,None,Trace,Moderate,Healed,Car (off ground),Absent,Present,None,Absent,fly bag,0.642,0.109,0.249,26.11426,32.37,30.37,-2,0.03,38.238,6/3/2025 15:07,15.13222222,NA,NA,NA,36.1794924736023
110879,"3022 E FAYETTE ST, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,2.1,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,10,5,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Present,0 (none),Other,20,5.42,56,(15) 11-15%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,None,None,None,None,None,None,Trace,None,None,Trace,Improper (minor/branches),NA,Absent,Present,None,Absent,"outside 3026, conflict with traffic camera pole",0.613,0.055,0.333,25.03125,31.96,32.59,0.63,0.02,10.736,6/3/2025 15:24,15.40805556,NA,NA,NA,36.2753415788923
111389,"3011 E BALTIMORE ST, Baltimore, MD",Well/Pit,Cercis canadensis,"redbud, eastern",1,2.6,7,NA,Good,2869,C,C,36.7633035554079,Focal,C1,7,5,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,red cultivar,Absent,2 (>40%),None,12.6,7.9,35,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,Substantive,None,Trace,Trace,None,None,None,Trace,None,Trace,None,Improper (major/trunk),Car (off ground),Absent,Present,None,Absent,cicadellid  trace,0.492,0.203,0.305,54.37793,27.4,28.49,1.09,0.1,40.565,6/5/2025 9:53,9.891388889,NA,NA,NA,35.9557843889509
115617,"425 N MONTFORD AVE, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,3.1,17,NA,Good,2869,C,C,36.7633035554079,Focal,C1,8,5,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,1 (<40%),None,24,6.35,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,Sticky or hardened clear/brown resin,Trace,Moderate,Moderate,None,None,None,None,None,None,Trace,Trace,Moderate,Healed,Car (off ground),Absent,Present,None,Absent,metal pipe next to roots,0.578,0.174,0.247,25.80859,32.05,30.15,-1.9,0.02,31.482,6/3/2025 14:18,14.31333333,NA,NA,NA,37.892219543457
115747,"226 N GLOVER ST, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,3.5,14,NA,Good,2869,C,C,36.7633035554079,Focal,C1,6,6,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Present,2 (>40%),Wires,16.5,5.2,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,Moderate,None,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,fissure overhead from car,0.463,0.312,0.225,24.20898,32.67,32.11,-0.56,0.02,5.14,6/3/2025 13:30,13.50361111,NA,NA,NA,37.6810711451939
115771,"236 N LUZERNE AVE, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,3.7,15,NA,Good,2869,C,C,36.7633035554079,Focal,C1,6,4,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Building,32.4,9.07,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,Honeydew/sooty mold,None,None,Substantive,Substantive,None,None,None,None,None,None,Trace,Moderate,Healed,Mower (near ground),Absent,Present,None,Absent,"lights in tree, hard to see leaves",0.606,0.126,0.268,25.12988,34.14,28.63,-5.51,0.29,41.374,6/3/2025 13:20,13.34305556,NA,NA,NA,37.8159321376256
118435,"2500 JEFFERSON ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.2,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,6,4,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,16.9,4.2,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,Substantive,None,None,None,None,Trace,None,Moderate,Trace,Healed,Car (off ground),Absent,Present,None,Present,knife cuts,0.585,0.222,0.194,22.12695,36,35.29,-0.71,0.02,39.31,6/3/2025 13:09,13.1525,NA,NA,NA,37.9387063980103
118466,"542 N LUZERNE AVE, Baltimore, MD",Well/Pit,Celtis occidentalis,"hackberry, common",1,3.1,13,NA,Good,2869,C,C,36.7633035554079,Focal,C1,10,5,45811,MS KM SM,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,ok,Absent,0 (none),None,17.3,4.4000000000000004,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,Trace,None,None,Substantive,Trace,Trace,Trace,Moderate,Healed,Car (off ground),Present,Present,None,Absent,NA,0.531,0.218,0.25,25.97461,30.71,29.37,-1.34,0.04,26.704,6/3/2025 11:56,11.94222222,NA,NA,NA,37.7895404270717
119968,"3038 MCELDERRY ST, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,4.8,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,3,4,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,"ok, maybe cultivar",Absent,0 (none),None,11,5.9,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,Trace,None,None,Moderate,Moderate,Trace,Trace,Moderate,Trace,Improper (minor/branches),Car (off ground),Present,Present,None,Absent,lacebug moderate,0.511,0.226,0.264,50.36133,29.18,29.37,0.19,0.37,42.942,6/5/2025 10:26,10.44972222,NA,NA,NA,36.3898587908064
125085,"2303 E MADISON ST, Baltimore, MD",Well/Pit,Celtis occidentalis,"hackberry, common",1,1.8,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,12,4,45811,MS SM KM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,18.2,6.05,54,(5) 2-5%,2 (2-25%),2 (2-25%),4,2 (slightly unhealthy),None,None,Trace,None,Trace,None,None,None,None,None,Trace,None,None,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,NA,0.286,0.539,0.175,35.55469,28.3,29.61,1.31,0.02,24.441,6/3/2025 10:39,10.65,NA,NA,NA,37.2309935433524
133911,"2820 E MONUMENT ST, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,1.3,10,NA,Good,2869,C,C,36.7633035554079,Backup,C1,10,3,45813,MS SM KTB,Sidewalk Cutout,Single-family Residential-attached,Other,Alive,"79%, cultivar columnar",Absent,0 (none),Building,14.9,4.2,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,Trace,None,None,None,None,Trace,None,Trace,Trace,None,None,Present,Present,None,Absent,"tree bag, plastic mulch, lacebugs",0.463,0.301,0.235,44.34473,32.71,32.71,0,0.16,37.505,6/5/2025 11:56,11.93861111,NA,NA,NA,36.8166574750628
126797,"2401 E EAGER ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,2.2,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,8,5,45811,MS SM KM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,ok,Absent,0 (none),None,25.3,6.03,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),Car (off ground),NA,Present,None,Present,weed cloth,0.57,0.098,0.331,42.88574,22.96,22.09,-0.87,0.23,40.274,6/3/2025 10:23,10.39333333,NA,NA,NA,37.2940190633138
126930,"2530 ASHLAND AVE, Baltimore, MD",Well/Pit,Cercis canadensis,"redbud, eastern",1,3.6,10,NA,Good,2869,C,C,36.7633035554079,Focal,C1,4,5,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,purple cultivar,Absent,0 (none),Building,15.5,5.57,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,Honeydew/sooty mold,None,None,None,None,None,None,None,Trace,None,None,Trace,None,None,Car (off ground),Absent,Present,None,Present,"lights in tree, leafhopper",0.521,0.154,0.325,29.28711,30.72,30.19,-0.53,0.04,34.549,6/3/2025 11:24,11.40444444,NA,NA,NA,37.2986700875419
129912,"2620 E MONUMENT ST, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,1.2,15,NA,Good,2869,C,C,36.7633035554079,Focal,C1,8,3,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,columnar,Absent,0 (none),None,23.5,5.13,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,Substantive,None,None,None,None,Moderate,None,Trace,Trace,None,None,Absent,Present,Moderate,Absent,NA,0.584,0.174,0.243,28.75,31.27,27.89,-3.38,0.05,38.151,6/3/2025 11:42,11.71638889,NA,NA,NA,37.2439994812012
133653,"801 N KENWOOD AVE, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,1.4,12,NA,Good,2869,C,C,36.7633035554079,Focal,C1,8,4,45811,MS KM SM,NA,NA,NA,Unknown,sycamore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7872608729771
134451,"622 N MILTON AVE, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,3.4,15,NA,Good,2869,C,C,36.7633035554079,Focal,C1,7,5,45811,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,NA,Alive,ok,Absent,0 (none),Building,42.2,12.32,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,None,Moderate,None,Trace,None,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,tall hard to see leaves,0.554,0.085,0.361,30.55176,29.24,30.15,0.91,0.12,5.14,6/3/2025 11:02,11.03361111,NA,NA,NA,37.9286771501814
143593,"1901 E 31ST ST, Baltimore, MD",Open/Unrestricted,Gleditsia triacanthos,"honeylocust, thornless",1,2,9,NA,Good,2875,A,AB,35.31484585,Focal,A2,>20,>20,45817,"MS, SM, KM",Front Yard,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,21,6,standard,(5) 2-5%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,Moderate,Trace,None,Trace,None,None,None,None,Moderate,None,Trace,Moderate,Healed,Mower (near ground),Absent,Absent,None,Absent,1st honeylocust nextto 31st st,0.614,0.094,0.291,61.64648,26.33,26.39,0.06,3.35,5.14,6/9/2025 10:13,10.23222222,NA,NA,NA,35.1711883544922
143717,"4315 LOCH RAVEN BLVD, Baltimore, MD",Median/Island,Celtis laevigata,sugarberry,1,1.3,8,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-attached,Lawn,Alive,ok,Absent,1 (<40%),None,24.6,6.24,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,None,Trace,None,Trace,Trace,Trace,None,Mower (near ground),Absent,Present,None,Absent,mower guard,0.3,0.602,0.098,35.81641,35.56,35.13,-0.43,0.03,10.085,6/4/2025 12:49,12.82472222,NA,NA,NA,34.7528931753976
143758,"4404 LOCH RAVEN BLVD, Baltimore, MD",Median/Island,Tilia americana,"linden, American",1,1.3,7,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-attached,Lawn,Alive,ok,Present,0 (none),None,14.7,2.4500000000000002,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,None,None,None,None,None,Trace,Trace,Healed,None,Absent,Present,None,Absent,"cicada damage on branches, cicadellid",0.432,0.382,0.186,38.52832,33.57,30.87,-2.7,0.05,27.532,6/4/2025 12:56,12.94055556,NA,NA,NA,34.6061488560268
143770,"4406 LOCH RAVEN BLVD, Baltimore, MD",Median/Island,Celtis laevigata,sugarberry,1,1.2,7,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-attached,Lawn,Alive,laevigata spp,Absent,2 (>40%),None,13.6,3.05,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,None,Moderate,Trace,Trace,None,None,Absent,Present,None,Absent,mower guard,0.444,0.368,0.189,38.68164,32.78,32.85,0.07,0.02,29.939,6/4/2025 13:03,13.05555556,NA,NA,NA,34.6133189201355
143815,"4420 LOCH RAVEN BLVD, Baltimore, MD",Median/Island,Tilia americana,"linden, American",1,1.5,10,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-attached,Lawn,Alive,ok,Present,0 (none),None,20.7,5.86,54,(1) 0-1%,1 (0-1%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,None,None,None,Trace,None,Trace,None,None,Absent,Absent,None,Absent,cicadellid moderate,0.349,0.507,0.144,43.83789,31.92,31.55,-0.37,0.09,33.687,6/4/2025 13:25,13.43305556,NA,NA,NA,34.6168071201869
143829,"3500 HILLEN ROAD, Baltimore, MD",Open/Unrestricted,Cercis canadensis,"redbud, eastern",1,1.5,10,NA,Good,2875,A,AB,35.31484585,Focal,A2,>20,>20,45820,MS KM SM,Other Maintained Landscaped Area,Mixed Use,Lawn,Alive,ok,Absent,Absent,None,13.4,7.2,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,2 (slightly unhealthy),None,None,Moderate,Trace,None,None,None,None,None,None,Trace,None,Trace,Moderate,Improper (major/trunk),Mower (near ground),Absent,Absent,None,Absend,"moderate earwig, membracid trace, cicadellid trace",0.5,0.24,0.26,38.88379,36.33,35.73,-0.6,0.03,41.686,6/12/2025 10:59,10.99583333,NA,NA,NA,35.4841041564941
143934,"4409 LOCH RAVEN BLVD, Baltimore, MD",Median/Island,Quercus rubra,"oak, northern red",1,1.6,10,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-attached,Lawn,Standing Dead,ok,Absent,0 (none),None,29.8,7.84,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,Trace,Moderate,Trace,None,None,None,None,None,None,Trace,Trace,Healed,None,Absent,Present,None,Absent,"trace cicadellid , trace shothole miners",0.581,0.169,0.25,42.77539,31.64,29.97,-1.67,0.03,37.145,6/4/2025 13:17,13.28694444,NA,NA,NA,34.6625077383859
146846,"1518 WINDEMERE AVE, Baltimore, MD",Tree Lawn,Celtis occidentalis,"hackberry, common",1,1.4,12,NA,Good,2875,A,AB,35.31484585,Backup,A2,>20,4,45817,"MS, SM, KM",Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,29.3,7.05,standard,(1) 0-1%,2 (2-25%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,None,Substantive,None,Trace,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,"trace cicadellid, bird nest",0.602,0.104,0.294,49.45703,31.86,26.89,-4.97,0.1,32.422,6/9/2025 11:36,11.60055556,NA,NA,NA,35.006407056536
143941,"4407 LOCH RAVEN BLVD, Baltimore, MD",Median/Island,Quercus phellos,"oak, willow",1,1.6,7,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,24.3,5.87,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,Trace,None,None,None,Moderate,None,None,Trace,Trace,None,None,Absent,Absent,None,Absent,mower guard,0.639,0.12,0.241,40.37891,32.23,32.85,0.62,0.03,27.688,6/4/2025 13:09,13.16416667,NA,NA,NA,34.6606249128069
143975,"3617 ALAMEDA CIR, Baltimore, MD",Tree Lawn,Tilia americana,"linden, American",1,1.2,10,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,4,45812,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,14,3.62,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,Moderate,Trace,None,None,None,None,Trace,None,Trace,Trace,None,None,Absent,Absent,None,Absent,NA,0.464,0.343,0.193,48.42383,27.58,31.07,3.49,0.04,41.648,6/4/2025 10:07,10.12611111,NA,NA,NA,35.2403729756673
144896,"1715 E 33RD ST, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,1,6,NA,Good,2875,A,AB,35.31484585,Focal,A2,>20,5,45817,"MS, SM ,KM",Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,17.4,3.65,standard,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,None,Substantive,Moderate,None,None,None,Trace,None,None,None,Moderate,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,NA,0.507,0.236,0.258,55.52637,29.37,26.29,-3.08,0.25,42.879,6/9/2025 10:54,10.90388889,NA,NA,NA,35.6277062552316
145308,"1509 UPSHIRE ROAD, Baltimore, MD",Tree Lawn,Cercis canadensis,"redbud, eastern",1,1.4,8,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,3,45812,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,staight spp,Absent,0 (none),None,16.5,5.0999999999999996,40,(1) 0-1%,2 (2-25%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,Trace,None,None,None,Trace,Trace,None,Improper (minor/branches),None,Absent,Absent,None,Absent,NA,0.575,0.151,0.274,44.06152,29.58,26.53,-3.05,0.06,32.072,6/4/2025 10:37,10.63305556,NA,NA,NA,35.3175721168518
145465,"1514 UPSHIRE ROAD, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,1.7,10,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,3,45812,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,22.1,5.45,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Other (take picture/add notes),None,None,None,Trace,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"shothole miner in some leaves, frothy white exudation from trunk",0.366,0.52,0.114,44.73828,29.54,27.43,-2.11,0.11,40.35,6/4/2025 10:29,10.49555556,NA,NA,NA,35.2853731427874
146674,"1515 WINDEMERE AVE, Baltimore, MD",Tree Lawn,Cercis canadensis,"redbud, eastern",1,1.3,8,NA,Good,2875,A,AB,35.31484585,Focal,A2,>20,4,45817,"MS, SM, KM",Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,18,6.2,45,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,None,None,Trace,Substantive,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"trace cicadellid, bird nest",0.552,0.175,0.274,52.46582,30.5,28.49,-2.01,0.07,32.271,6/9/2025 11:14,11.24083333,NA,NA,NA,35.0120604378837
171951,"1316 LAKESIDE AVE, Baltimore, MD",Tree Lawn,Gleditsia triacanthos,"honeylocust, thornless",1,1.6,15,NA,Good,2875,A,AB,35.31484585,Backup,A2,>20,4,45859,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,20.2,4.3600000000000003,54,(1) 0-1%,(1) 0-1%,(1) 0-1%,4,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Trace,None,None,None,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,NA,0.653,0.066,0.281,39.49414,34.37,35.03,0.66,0.03,50.754,7/21/2025 12:45,12.76111111,NA,NA,NA,34.956360408238
146758,"3504 THE ALAMEDA, Baltimore, MD",Median/Island,Acer saccharum,"maple, sugar",1,2.7,20,NA,Good,2879,A,AB,34.6491558195865,Focal,A6,>20,>20,45812,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,23.7,4.99,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,Moderate,Moderate,Trace,None,None,None,None,None,Trace,Moderate,Trace,Healed,Mower (near ground),Absent,Absent,None,Absent,planthoppers,0.463,0.373,0.164,51.37207,26.15,30.01,3.86,0.02,47.215,6/4/2025 9:54,9.907222222,NA,NA,NA,34.8420312064035
146786,"1737 E 35TH ST, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,1.5,8,NA,Good,2875,A,AB,35.31484585,Focal,A2,>20,3,45819,"MS, SM, KM",NA,NA,NA,Unknown,alba not bicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4677783421108
146789,"1538 WINDEMERE AVE, Baltimore, MD",Tree Lawn,Celtis occidentalis,"hackberry, common",1,1.3,10,NA,Good,2875,A,AB,35.31484585,Focal,A2,>20,4,45817,"MS, SM, KM",NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty no stump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2176513671875
